name,description,category,url,price,currency,image,availability,long_url,sku,updated_at
Seel Outdoor Furniture Protection - 359.00 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,359.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/aJXZ0XE,SEEL-EW_8287421464746_47599049769130,1763119507
Seel Outdoor Furniture Protection - 239.00 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,239.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/QJX0wYa,SEEL-EW_8287421464746_47599049736362,1763119507
Seel Outdoor Furniture Protection - 199.00 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,199.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/UJX16Yk,SEEL-EW_8287421464746_47599049703594,1763119507
Seel Outdoor Furniture Protection - 159.00 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,159.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/ZJXv21Y4,SEEL-EW_8287421464746_47599049670826,1763119507
Seel Outdoor Furniture Protection - 139.00 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,139.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/OJX3cY0,SEEL-EW_8287421464746_47599049638058,1763119507
Seel Outdoor Furniture Protection - 129.00 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,129.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/tJXc4ZYa,SEEL-EW_8287421464746_47599049605290,1763119507
Seel Outdoor Furniture Protection - 109.00 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,109.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/oJX5vY9,SEEL-EW_8287421464746_47599049572522,1763119507
Seel Outdoor Furniture Protection - 94.99 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,94.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/YJX6wYT,SEEL-EW_8287421464746_47599049539754,1763119507
Seel Outdoor Furniture Protection - 89.99 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,89.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/DJX77gY3,SEEL-EW_8287421464746_47599049506986,1763119507
Seel Outdoor Furniture Protection - 69.99 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,69.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/UJX8gYa,SEEL-EW_8287421464746_47599049474218,1763119507
Seel Outdoor Furniture Protection - 64.99 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,64.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/EJX98Y1,SEEL-EW_8287421464746_47599049441450,1763119507
Seel Outdoor Furniture Protection - 54.99 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,54.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/tJX4a7YE,SEEL-EW_8287421464746_47599049408682,1763119507
Seel Outdoor Furniture Protection - 45.99 / 5 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,45.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/mJXbkY5,SEEL-EW_8287421464746_47599049375914,1763119507
Seel Outdoor Furniture Protection - 359.00 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,359.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/lJX5cgY4,SEEL-EW_8287421464746_47599049343146,1763119507
Seel Outdoor Furniture Protection - 329.00 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,329.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/VJXDd2Y4,SEEL-EW_8287421464746_47599049310378,1763119507
Seel Outdoor Furniture Protection - 269.00 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,269.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/OJXeCYg,SEEL-EW_8287421464746_47599049277610,1763119507
Seel Outdoor Furniture Protection - 249.00 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,249.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/HJXZfvYg,SEEL-EW_8287421464746_47599049244842,1763119507
Seel Outdoor Furniture Protection - 169.00 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,169.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/ZJXcgzY1,SEEL-EW_8287421464746_47599049212074,1763119507
Seel Outdoor Furniture Protection - 139.00 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,139.0,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/KJXhgY8,SEEL-EW_8287421464746_47599049179306,1763119507
Seel Outdoor Furniture Protection - 112.99 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,112.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/JJXgiwY7,SEEL-EW_8287421464746_47599049146538,1763119507
Seel Outdoor Furniture Protection - 94.99 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,94.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/VJXvj9YD,SEEL-EW_8287421464746_47599049113770,1763119507
Seel Outdoor Furniture Protection - 89.99 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,89.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/VJXwkaYv,SEEL-EW_8287421464746_47599049081002,1763119507
Seel Outdoor Furniture Protection - 74.99 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,74.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/VJX8laYk,SEEL-EW_8287421464746_47599049048234,1763119507
Seel Outdoor Furniture Protection - 69.99 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,69.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/fJXdmDYg,SEEL-EW_8287421464746_47599049015466,1763119507
Seel Outdoor Furniture Protection - 59.99 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,59.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/CJXnwY3,SEEL-EW_8287421464746_47599048982698,1763119507
Seel Outdoor Furniture Protection - 47.99 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,47.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/UJXodYa,SEEL-EW_8287421464746_47599048949930,1763119507
Seel Outdoor Furniture Protection - 42.99 / 3 Years,"Protect your purchase beyond the scope and duration of the original manufacturer’s warranty.We’ll repair or replace the item for you when it encounters: - Mechanical failure: Internal parts or components break down, leading to malfunction - Electrical failure: Disruption in electrical components causing issues like power surges, short circuits, or incorrect voltage distribution, leading to malfunction - Drops, Spills, and Accidents: Unexpected accidents or mishaps leading to physical damage or malfunction Visit Seel Resolution Center to easily resolve your product failure issues if any of the above happens. Please note: The Protection Plan is a value-added service offered by Seel. You need to add the Protection Plan to a specific product. Please don't purchase it as a stand-alone item.",Seel Protection,https://chitaliving.com/products/seel-outdoor-furniture-protection-1,42.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/seel_warranty_d89671aa-6187-4500-945e-06d9e8c3cab2.png?v=1762323036,False,https://pboost.me/TJXcpkY7,SEEL-EW_8287421464746_47599048917162,1763119507
Elsa Rolling Dining Chair with Hidden Storage - Moss Green / Pack of 1,"Modern Minimalist DesignClean lines and natural wood inlay create a versatile chair that easily complements any decor. Crafted from FSC-certified wood for sustainable style. Upholstered in soft chenille with subtle sheen and 3D texture for comfort and visual appeal. Arms offer enhanced support for lasting relaxation. Multi-function features - Dining chair has a hidden storage space, making it easy to access blankets, tableware, or dining essentials—all while keeping clutter out of sight. Concealed easy-glide wheels tucked beneath base ensure effortless movement and smooth mobility across various spaces. Sturdy Construction & Certified Materials - Frame is expertly crafted from solid engineered wood and hard wood. All wood is kiln-dried for added durability. Premium high density foam topped with polyester fiber offer comfort and durability. Foam is environmentally friendly with the seal of approval certified by CertiPUR-US. Weight capacity: 300 lbs. Easy to Clean: Blot and spot clean immediately with a clean, absorbent cloth and a water-free stain remover (Cleaning Code: SW). Comfortable Medium Firm Seat: On a scale from 1 to 5 (5 being firmest), it's a 3. Simple casters assembly required. Box dimension: 26'' x 26'' x 26''. Minimum door width: 28''. If you have any questions, please contact our professional customer support team. We will give you a satisfactory solution. Set of 1. Overall dimension: 24.8''D x24''W x 25.2''H. Seat Dimension: 15.4''D x 19.7''W x 19.3''H.",Dining Chairs,https://chitaliving.com/products/elsa-rolling-dining-chair-with-hidden-storage,299.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/Elsa_Rolling_Dining_Chair_with_Hidden_Storage_29.jpg?v=1762161774,True,https://pboost.me/MJXq4Yc,DC7501-G0402170_8283624112298_47590771392682,1763119507
Elsa Rolling Dining Chair with Hidden Storage - Linen / Pack of 1,"Modern Minimalist DesignClean lines and natural wood inlay create a versatile chair that easily complements any decor. Crafted from FSC-certified wood for sustainable style. Upholstered in soft chenille with subtle sheen and 3D texture for comfort and visual appeal. Arms offer enhanced support for lasting relaxation. Multi-function features - Dining chair has a hidden storage space, making it easy to access blankets, tableware, or dining essentials—all while keeping clutter out of sight. Concealed easy-glide wheels tucked beneath base ensure effortless movement and smooth mobility across various spaces. Sturdy Construction & Certified Materials - Frame is expertly crafted from solid engineered wood and hard wood. All wood is kiln-dried for added durability. Premium high density foam topped with polyester fiber offer comfort and durability. Foam is environmentally friendly with the seal of approval certified by CertiPUR-US. Weight capacity: 300 lbs. Easy to Clean: Blot and spot clean immediately with a clean, absorbent cloth and a water-free stain remover (Cleaning Code: SW). Comfortable Medium Firm Seat: On a scale from 1 to 5 (5 being firmest), it's a 3. Simple casters assembly required. Box dimension: 26'' x 26'' x 26''. Minimum door width: 28''. If you have any questions, please contact our professional customer support team. We will give you a satisfactory solution. Set of 1. Overall dimension: 24.8''D x24''W x 25.2''H. Seat Dimension: 15.4''D x 19.7''W x 19.3''H.",Dining Chairs,https://chitaliving.com/products/elsa-rolling-dining-chair-with-hidden-storage,299.99,USD,https://cdn.shopify.com/s/files/1/0558/6151/0314/files/Elsa_Rolling_Dining_Chair_with_Hidden_Storage_39.jpg?v=1762161774,True,https://pboost.me/qJXrwY1,DC7501-G0402911_8283624112298_47590770049194,1763119507
